sim1	sim2	equ	niche_overlap_F$D	niche_overlap_T$D	stability.index	expansion.index	unfilling.index	species	threshold
1	1	NA	0	0	NaN	NaN	NaN	agaros	0.6
1	1	NA	0	0	NaN	NaN	NaN	agaros	0.55
1	1	NA	0	0	NaN	NaN	NaN	agaros	0.5
1	1	NA	0	0	NaN	NaN	NaN	agaros	0.45
1	1	NA	0	0	NaN	NaN	NaN	agaros	0.4
1	1	NA	0	0	NaN	NaN	NaN	agaros	0.35
1	1	NA	0	0	0	1	NaN	agaros	0.3
1	1	NA	0	0	0	1	1	agaros	0.25
1	1	NA	0	0	0	1	1	agaros	0.2
1	1	NA	0	0	0	1	1	agaros	0.15
1	1	NA	0	0	0	1	1	agaros	0.1
1	1	NA	0	0	0	1	1	agaros	0.05
1	1	NA	0	0	0	1	1	agaros	0
1	1	NA	0	0	NaN	NaN	NaN	agaper	1
1	1	NA	0	0	NaN	NaN	NaN	agaper	0.95
1	1	NA	0	0	NaN	NaN	NaN	agaper	0.9
1	1	NA	0	0	NaN	NaN	NaN	agaper	0.85
1	1	NA	0	0	NaN	NaN	NaN	agaper	0.8
1	1	NA	0	0	NaN	NaN	NaN	agaper	0.75
1	1	NA	0	0	NaN	NaN	NaN	agaper	0.7
1	1	NA	0	0	NaN	NaN	NaN	agaper	0.65
1	1	NA	0	0	NaN	NaN	NaN	agaper	0.6
1	1	NA	0	0	NaN	NaN	NaN	agaper	0.55
1	1	NA	0	0	NaN	NaN	NaN	agaper	0.5
1	1	NA	0	0	NaN	NaN	NaN	agaper	0.45
1	1	NA	0	0	NaN	NaN	NaN	agaper	0.4
1	1	NA	0	0	NaN	NaN	NaN	agaper	0.35
1	1	NA	0	0	NaN	NaN	NaN	agaper	0.3
1	1	NA	0	0	NaN	NaN	NaN	agaper	0.25
1	1	NA	0	0	NaN	NaN	NaN	agaper	0.2
1	1	NA	0	0	NaN	NaN	NaN	agaper	0.15
1	1	NA	0	0	NaN	NaN	NaN	agaper	0.1
1	1	NA	0	0	NaN	NaN	NaN	agaper	0.05
1	1	NA	0	0	NaN	NaN	NaN	agaper	0
1	1	NA	0	0	NaN	NaN	NaN	agafis	1
1	1	NA	0	0	NaN	NaN	NaN	agafis	0.95
1	1	NA	0	0	NaN	NaN	NaN	agafis	0.9
1	1	NA	0	0	NaN	NaN	NaN	agafis	0.85
1	1	NA	0	0	NaN	NaN	NaN	agafis	0.8
1	1	NA	0	0	NaN	NaN	NaN	agafis	0.75
1	1	NA	0	0	NaN	NaN	NaN	agafis	0.7
1	1	NA	0	0	NaN	NaN	NaN	agafis	0.65
1	1	NA	0	0	NaN	NaN	NaN	agafis	0.6
1	1	NA	0	0	NaN	NaN	NaN	agafis	0.55
1	1	NA	0	0	NaN	NaN	NaN	agafis	0.5
1	1	NA	0	0	NaN	NaN	NaN	agafis	0.45
1	1	NA	0	0	NaN	NaN	NaN	agafis	0.4
1	1	NA	0	0	NaN	NaN	NaN	agafis	0.35
1	1	NA	0	0	NaN	NaN	NaN	agafis	0.3
1	1	NA	0	0	NaN	NaN	NaN	agafis	0.25
1	1	NA	0	0	NaN	NaN	NaN	agafis	0.2
1	1	NA	0	0	NaN	NaN	NaN	agafis	0.15
1	1	NA	0	0	NaN	NaN	NaN	agafis	0.1
1	1	NA	0	0	NaN	NaN	NaN	agafis	0.05
1	1	NA	0	0	NaN	NaN	NaN	agafis	0
0.405940594	0.178217822	NA	0.009644106	0.011772716	NaN	NaN	NaN	acrtri	1
0.465346535	0.178217822	NA	0.009644106	0.011772716	0	1	NaN	acrtri	0.95
0.475247525	0.227722772	NA	0.009644106	0.011772716	0.052363732	0.947636268	0	acrtri	0.9
0.415841584	0.148514851	NA	0.009644106	0.011772716	0.098374661	0.901625339	0	acrtri	0.85
0.524752475	0.257425743	NA	0.009644106	0.011772716	0.120891028	0.879108972	0	acrtri	0.8
0.435643564	0.099009901	NA	0.009644106	0.011772716	0.161962877	0.838037123	0.064513036	acrtri	0.75
0.415841584	0.217821782	NA	0.009644106	0.011772716	0.164403266	0.835596734	0.095762871	acrtri	0.7
0.465346535	0.277227723	NA	0.009644106	0.011772716	0.20322566	0.79677434	0.104439524	acrtri	0.65
0.514851485	0.297029703	NA	0.009644106	0.011772716	0.231019118	0.768980882	0.061561503	acrtri	0.6
0.376237624	0.178217822	NA	0.009644106	0.011772716	0.194778503	0.805221497	0.095381553	acrtri	0.55
0.435643564	0.188118812	NA	0.009644106	0.011772716	0.193775726	0.806224274	0.102755633	acrtri	0.5
0.425742574	0.198019802	NA	0.009644106	0.011772716	0.194840954	0.805159046	0.125324444	acrtri	0.45
0.524752475	0.198019802	NA	0.009644106	0.011772716	0.196901044	0.803098956	0.156255555	acrtri	0.4
0.495049505	0.168316832	NA	0.009644106	0.011772716	0.201910834	0.798089166	0.167911261	acrtri	0.35
0.445544554	0.158415842	NA	0.009644106	0.011772716	0.200501375	0.799498625	0.190212346	acrtri	0.3
0.485148515	0.227722772	NA	0.009644106	0.011772716	0.219603007	0.780396993	0.213021347	acrtri	0.25
0.445544554	0.198019802	NA	0.009644106	0.011772716	0.222022765	0.777977235	0.236503924	acrtri	0.2
0.386138614	0.148514851	NA	0.009644106	0.011772716	0.225081706	0.774918294	0.264980839	acrtri	0.15
0.534653465	0.198019802	NA	0.009644106	0.011772716	0.235731821	0.764268179	0.286315069	acrtri	0.1
0.415841584	0.217821782	NA	0.009644106	0.011772716	0.242410289	0.757589711	0.293799944	acrtri	0.05
0.485148515	0.237623762	NA	0.009644106	0.011772716	0.243866798	0.756133202	0.337961465	acrtri	0
0.138613861	0.376237624	0.99009901	0.037275879	0.052435175	NaN	NaN	NaN	acrcri	1
0.128712871	0.376237624	1	0.037275879	0.052435175	NaN	NaN	NaN	acrcri	0.95
0.158415842	0.366336634	1	0.037275879	0.052435175	NaN	NaN	NaN	acrcri	0.9
0.099009901	0.376237624	1	0.037275879	0.052435175	0.311282905	0.688717095	0	acrcri	0.85
0.128712871	0.326732673	0.99009901	0.037275879	0.052435175	0.17405501	0.82594499	0	acrcri	0.8
0.138613861	0.356435644	1	0.037275879	0.052435175	0.222006449	0.777993551	0.59233738	acrcri	0.75
0.118811881	0.356435644	1	0.037275879	0.052435175	0.199713363	0.800286637	0.833527735	acrcri	0.7
0.099009901	0.306930693	1	0.037275879	0.052435175	0.185354725	0.814645275	0.841133192	acrcri	0.65
0.148514851	0.277227723	1	0.037275879	0.052435175	0.162079009	0.837920991	0.830027367	acrcri	0.6
0.128712871	0.356435644	1	0.037275879	0.052435175	0.138486621	0.861513379	0.846194122	acrcri	0.55
0.168316832	0.356435644	1	0.037275879	0.052435175	0.146850862	0.853149138	0.848063391	acrcri	0.5
0.178217822	0.405940594	1	0.037275879	0.052435175	0.157557178	0.842442822	0.851871846	acrcri	0.45
0.168316832	0.356435644	1	0.037275879	0.052435175	0.167183249	0.832816751	0.848317638	acrcri	0.4
0.138613861	0.386138614	1	0.037275879	0.052435175	0.170943077	0.829056923	0.854149594	acrcri	0.35
0.079207921	0.326732673	1	0.037275879	0.052435175	0.171591841	0.828408159	0.865945042	acrcri	0.3
0.128712871	0.415841584	1	0.037275879	0.052435175	0.17574552	0.82425448	0.868212063	acrcri	0.25
0.178217822	0.356435644	0.99009901	0.037275879	0.052435175	0.174790529	0.825209471	0.880377116	acrcri	0.2
0.118811881	0.396039604	0.99009901	0.037275879	0.052435175	0.176468428	0.823531572	0.887801228	acrcri	0.15
0.128712871	0.376237624	1	0.037275879	0.052435175	0.176468428	0.823531572	0.896041385	acrcri	0.1
0.108910891	0.405940594	1	0.037275879	0.052435175	0.176468428	0.823531572	0.904516273	acrcri	0.05
0.138613861	0.356435644	1	0.037275879	0.052435175	0.176468428	0.823531572	0.909051531	acrcri	0
